link.citation,con.taxonomy,res.taxonomy,foodweb.name
Layer et al. (2010),Simuliidae,Eunotia exigua,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Eunotia incisa,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Eunotia pectinalis,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Eunotia rhomboidea,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Fragilaria,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Frustulia rhomboides saxonica,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Peronia fibula,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Pinnularia subcapitata,Duddon Pike Beck
Layer et al. (2010),Simuliidae,Tabellaria flocculosa,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Baetis rhodani,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Baetis vernus,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Oligochaeta,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Simuliidae,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Siphonoperla torrentium,Duddon Pike Beck
Layer et al. (2010),Siphonoperla torrentium,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,CPOM,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,FPOM,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Baetis rhodani,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Baetis vernus,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Oligochaeta,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Plectrocnemia conspersa,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Simuliidae,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Siphonoperla torrentium,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Tanypodinae,Tipulidae,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,CPOM,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,FPOM,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Eunotia,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Eunotia exigua,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Eunotia incisa,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Eunotia pectinalis,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Eunotia rhomboidea,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Fragilaria,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Frustulia rhomboides saxonica,Duddon Pike Beck
