link.citation,con.taxonomy,res.taxonomy,foodweb.name
O'Gorman et al. (2012),Limnophora riparia,Micropsectra atrofasciata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Oligochaeta indet.,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Limnophora riparia,Simulium vittatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Achnanthes exigua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Achnanthes lanceolata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Amphora inariensis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Amphora pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Bacteria,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Cocconeis pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Cocconeis placentula,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,CPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Cymbella sinuata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Diatoma mesodon,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,FPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Fragilaria capucina var. capucina,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Fungi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Gomphonema clavatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Gomphonema clevei,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Gomphonema parvulum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Micropsectra atrofasciata,Synedra ulna,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Achnanthes exigua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Achnanthes lanceolata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Amphora inariensis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Amphora pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Bacteria,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Cocconeis pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Cocconeis placentula,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,CPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Cymbella sinuata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Diatoma mesodon,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,FPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Fragilaria capucina var. capucina,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Fungi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Gomphonema clavatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Gomphonema clevei,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Gomphonema parvulum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Oligochaeta indet.,Synedra ulna,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Achnanthes exigua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Achnanthes lanceolata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Amphora inariensis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Amphora pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Bacteria,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Cocconeis pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Cocconeis placentula,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,CPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Cymbella sinuata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Diatoma mesodon,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,FPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Fragilaria capucina var. capucina,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Fungi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Gomphonema clavatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Gomphonema clevei,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Gomphonema parvulum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Macrophytes,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Radix balthica,Synedra ulna,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Cricotopus sp. A,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Diamesa zernyi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Eukiefferiella claripennis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Eukiefferiella minor,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Limnophora riparia,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Micropsectra atrofasciata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Oligochaeta indet.,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Radix balthica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,Simulium vittatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Salmo trutta,terrestrial detritus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Achnanthes exigua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Achnanthes lanceolata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Amphora inariensis,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Amphora pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Bacteria,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Cocconeis pediculus,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Cocconeis placentula,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Cymbella sinuata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Diatoma mesodon,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,FPOM,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Fragilaria capucina var. capucina,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Fungi,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Gomphonema clavatum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Gomphonema clevei,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Gomphonema parvulum,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Gomphonema type D,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Melosira varians,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Meridion circulare,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Navicula gallica,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Navicula minima,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Nitzschia inconspicua,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Rhoicosphenia abbreviata,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Stauroneis pseudosubobtusoides,Iceland stream IS8  April 2009
O'Gorman et al. (2012),Simulium vittatum,Synedra ulna,Iceland stream IS8  April 2009
